unique_student_id,schlyear,exgrade,exam_name
1016,2015,90,English exam
517,2015,80,Math exam
517,2016,98,English exam
3016,2017,82,English exam
2953,2016,98,English exam
1051,2014,74,English exam
161,2015,87,English exam
1713,2016,80,English exam
3006,2015,81,English exam
2899,2015,80,English exam
2899,2015,80,Math exam
537,2013,10,English exam
537,2013,81,English exam
685,2015,91,English exam
3578,2014,87,English exam
855,2015,89,English exam
855,2015,85,Math exam
3867,2015,92,English exam
1290,2017,65,English exam
3397,2016,92,English exam
1465,2016,88,English exam
2436,2014,71,English exam
2436,2015,83,English exam
3280,2016,90,English exam
885,2016,72,English exam
885,2017,77,English exam
1035,2015,85,English exam
2636,2016,66,English exam
3154,2015,62,English exam
3154,2015,79,English exam
3154,2016,86,English exam
3297,2017,87,English exam
2254,2014,81,English exam
2254,2014,78,English exam
831,2016,82,English exam
2085,2016,80,English exam
424,2014,99,English exam
424,2014,81,Math exam
923,2015,58,Math exam
923,2015,58,Math exam
923,2016,92,English exam
923,2016,48,Math exam
1153,2017,55,English exam
3687,2016,89,English exam
164,2015,63,Math exam
164,2016,98,English exam
1351,2015,76,English exam
2422,2015,86,English exam
2422,2015,27,Math exam
2253,2014,72,Math exam
2253,2015,85,English exam
2538,2015,92,English exam
228,2016,28,English exam
228,2017,74,English exam
2233,2014,85,English exam
2060,2015,89,English exam
2060,2015,67,Math exam
2060,2016,74,Math exam
3987,2015,72,English exam
3353,2013,66,English exam
3353,2014,83,English exam
3353,2015,52,Math exam
3346,2015,85,English exam
2146,2015,85,English exam
2146,2015,51,Math exam
3928,2014,81,English exam
3928,2015,80,Math exam
3931,2015,87,English exam
3116,2016,80,English exam
2689,2014,92,Math exam
2689,2015,93,English exam
2846,2015,83,English exam
2846,2015,55,Math exam
106,2016,99,English exam
3904,2016,79,English exam
3273,2014,86,English exam
3273,2015,60,Math exam
3605,2015,82,English exam
3605,2015,75,Math exam
1358,2016,87,English exam
2826,2015,70,English exam
2826,2015,89,Math exam
2826,2016,80,English exam
872,2015,62,English exam
872,2016,85,English exam
2360,2016,83,English exam
447,2016,69,English exam
2862,2016,92,English exam
1068,2016,88,English exam
3836,2014,91,English exam
3836,2015,90,Math exam
959,2015,79,English exam
959,2015,62,Math exam
1133,2014,84,Math exam
1133,2015,91,English exam
1649,2016,92,English exam
1686,2016,90,English exam
2120,2015,80,Math exam
2120,2016,91,English exam
373,2014,75,Math exam
373,2016,85,English exam
1086,2014,86,English exam
1086,2015,89,English exam
3270,2014,97,English exam
3270,2014,91,English exam
3270,2014,92,Math exam
847,2015,89,English exam
2018,2015,87,English exam
2018,2015,48,Math exam
2840,2016,74,English exam
2251,2015,82,English exam
2251,2015,58,Math exam
1514,2015,72,English exam
1514,2015,68,English exam
1514,2016,86,English exam
1514,2016,52,Math exam
3255,2016,90,English exam
3428,2016,88,English exam
2290,2015,89,English exam
3377,2014,94,English exam
3377,2014,87,English exam
3377,2015,85,Math exam
2728,2015,85,English exam
2728,2015,70,English exam
606,2015,63,Math exam
606,2016,95,English exam
2474,2014,57,English exam
2474,2014,81,English exam
2474,2015,82,English exam
706,2016,86,English exam
3471,2015,91,English exam
2679,2015,93,English exam
1949,2016,85,English exam
469,2014,86,English exam
469,2015,74,Math exam
3330,2017,96,English exam
1408,2017,65,English exam
1137,2015,96,Math exam
1137,2016,80,English exam
3610,2015,70,English exam
3610,2015,89,Math exam
3610,2016,89,English exam
728,2015,70,English exam
728,2015,62,English exam
728,2016,65,English exam
3244,2015,91,English exam
1732,2016,86,English exam
731,2014,92,English exam
731,2015,92,English exam
2975,2015,85,English exam
3555,2014,83,English exam
3555,2014,85,English exam
3555,2015,67,Math exam
717,2015,74,English exam
1335,2015,78,English exam
1335,2015,74,English exam
1779,2016,92,English exam
3746,2016,80,English exam
609,2015,70,English exam
3708,2016,88,English exam
3708,2016,99,English exam
1849,2015,74,English exam
1849,2015,58,English exam
1849,2015,48,Math exam
1849,2016,28,English exam
1849,2016,48,English exam
2834,2017,60,English exam
1534,2016,86,English exam
3205,2016,89,English exam
3730,2016,91,English exam
2707,2015,90,English exam
2707,2015,80,Math exam
3496,2017,89,English exam
3104,2016,86,English exam
1067,2015,82,English exam
439,2015,82,English exam
419,2015,86,English exam
419,2015,68,English exam
331,2016,76,English exam
174,2016,91,English exam
3134,2016,76,English exam
3980,2015,90,English exam
3980,2015,88,Math exam
2416,2015,87,English exam
2943,2015,93,English exam
2943,2015,74,Math exam
3152,2015,79,English exam
3736,2016,87,English exam
2369,2016,99,English exam
2369,2016,96,Math exam
1977,2015,68,Math exam
1977,2016,80,English exam
2321,2015,74,English exam
2321,2017,85,English exam
1907,2015,86,English exam
1907,2016,97,English exam
3637,2015,93,English exam
3637,2015,64,Math exam
3637,2016,81,Math exam
1758,2013,58,English exam
1758,2014,60,English exam
1758,2015,79,English exam
209,2016,94,English exam
430,2014,95,English exam
430,2014,79,Math exam
3591,2015,95,Math exam
3591,2016,98,English exam
2455,2016,87,English exam
3975,2015,83,English exam
3975,2015,49,Math exam
2222,2017,84,English exam
914,2015,78,English exam
3095,2015,95,English exam
908,2016,88,English exam
441,2017,98,English exam
77,2016,85,English exam
1314,2016,76,English exam
179,2015,90,English exam
838,2016,90,English exam
1036,2015,70,English exam
1036,2016,74,English exam
3376,2015,89,English exam
651,2014,74,English exam
651,2015,25,Math exam
651,2016,85,English exam
651,2016,53,Math exam
3798,2014,91,English exam
3798,2015,86,Math exam
1619,2016,95,English exam
1639,2015,85,English exam
1917,2016,83,English exam
3494,2016,76,English exam
3531,2015,89,English exam
3531,2015,89,Math exam
1647,2016,43,English exam
1647,2016,65,English exam
1647,2017,55,English exam
727,2016,83,English exam
1317,2016,66,English exam
1317,2017,87,English exam
951,2014,55,English exam
951,2014,65,English exam
951,2015,74,English exam
951,2015,70,English exam
951,2016,52,English exam
2635,2016,83,English exam
3750,2015,76,English exam
1979,2014,92,English exam
1979,2015,81,Math exam
3484,2016,87,English exam
2664,2015,93,English exam
2664,2015,55,Math exam
2857,2015,92,English exam
2857,2015,80,Math exam
2530,2016,82,English exam
1411,2016,85,English exam
2653,2015,83,English exam
2653,2016,49,Math exam
1446,2015,86,English exam
1446,2015,96,Math exam
3406,2016,69,English exam
631,2014,81,English exam
631,2014,91,English exam
631,2015,66,Math exam
618,2014,86,Math exam
618,2015,92,English exam
1678,2014,88,English exam
1179,2014,66,Math exam
1179,2015,87,English exam
2402,2016,79,English exam
3425,2015,90,English exam
3425,2015,68,Math exam
2621,2015,72,English exam
1509,2014,77,English exam
1509,2015,50,Math exam
1509,2015,22,Math exam
1509,2016,85,English exam
1509,2016,47,Math exam
929,2014,94,English exam
929,2014,53,Math exam
929,2014,89,Math exam
2113,2015,72,English exam
2113,2015,84,Math exam
2113,2016,92,English exam
1140,2015,88,English exam
1140,2016,86,English exam
314,2017,88,English exam
293,2016,85,English exam
271,2014,33,Math exam
271,2014,13,Math exam
271,2016,85,English exam
271,2016,35,Math exam
3183,2015,86,English exam
3933,2015,72,English exam
3933,2015,84,English exam
3933,2015,68,English exam
3113,2015,80,English exam
2200,2016,76,English exam
19,2014,72,English exam
19,2015,76,English exam
19,2015,40,Math exam
1340,2016,88,English exam
3526,2015,85,English exam
3526,2015,41,Math exam
3526,2015,54,Math exam
3140,2015,65,English exam
3140,2016,65,English exam
2928,2015,90,English exam
2928,2015,40,Math exam
2044,2014,88,Math exam
2044,2015,93,English exam
3718,2014,91,English exam
3718,2015,92,Math exam
189,2016,99,English exam
3521,2015,87,English exam
1130,2014,82,Math exam
1130,2015,74,English exam
980,2016,83,English exam
1891,2016,65,English exam
1891,2016,55,English exam
1891,2017,57,English exam
539,2016,71,English exam
539,2017,85,English exam
2431,2017,79,English exam
1754,2016,96,English exam
889,2016,90,English exam
2752,2016,97,English exam
3951,2015,72,English exam
3951,2015,65,English exam
3951,2016,88,English exam
1045,2015,82,English exam
1045,2015,76,Math exam
1789,2015,54,Math exam
1789,2015,71,Math exam
1789,2016,89,English exam
273,2015,92,English exam
273,2015,90,Math exam
3779,2015,90,English exam
524,2015,2,English exam
524,2015,72,English exam
524,2016,81,English exam
100,2015,76,English exam
2006,2014,78,English exam
2006,2015,78,English exam
2550,2015,87,English exam
2550,2016,91,English exam
3455,2014,88,English exam
3455,2014,76,Math exam
139,2016,76,English exam
139,2016,66,English exam
817,2015,71,Math exam
817,2016,91,English exam
2742,2015,79,English exam
2742,2015,63,Math exam
3448,2016,89,English exam
3561,2015,83,English exam
3561,2015,54,Math exam
3561,2016,42,Math exam
298,2015,93,English exam
298,2015,89,Math exam
463,2014,76,English exam
463,2016,76,English exam
3282,2016,85,English exam
2022,2015,62,English exam
2022,2016,83,English exam
2227,2015,90,English exam
2227,2015,91,Math exam
2555,2014,88,Math exam
2555,2015,85,English exam
2329,2015,85,English exam
2275,2016,83,English exam
2892,2015,85,English exam
2892,2015,51,Math exam
2892,2015,34,Math exam
2892,2016,71,Math exam
1738,2016,76,English exam
1738,2017,82,English exam
1212,2016,83,English exam
426,2015,83,English exam
1504,2015,89,Math exam
1504,2016,99,English exam
29,2016,85,English exam
3426,2015,88,English exam
3426,2016,35,Math exam
2974,2016,72,English exam
3052,2014,86,English exam
3052,2014,87,English exam
743,2016,87,English exam
1265,2014,87,English exam
1265,2015,57,Math exam
2258,2014,79,English exam
2258,2015,89,English exam
2258,2015,78,Math exam
1640,2015,78,English exam
1640,2015,65,English exam
1640,2015,34,Math exam
753,2015,76,English exam
753,2015,68,English exam
2506,2014,92,Math exam
2506,2015,94,English exam
2736,2015,85,English exam
2336,2014,77,English exam
2336,2015,76,English exam
2336,2015,49,Math exam
2336,2016,40,Math exam
682,2016,94,English exam
3594,2014,81,English exam
2813,2015,88,English exam
655,2015,93,English exam
655,2015,85,Math exam
1165,2015,89,English exam
1165,2015,58,Math exam
1165,2015,72,Math exam
394,2015,87,English exam
2094,2013,75,English exam
2094,2014,70,Math exam
2094,2015,86,English exam
2094,2015,76,Math exam
2094,2015,74,Math exam
94,2015,86,English exam
94,2015,85,Math exam
322,2014,78,English exam
322,2014,73,English exam
322,2015,85,English exam
322,2015,45,Math exam
163,2016,41,English exam
163,2017,74,English exam
3714,2015,98,English exam
3714,2015,97,Math exam
3792,2016,91,English exam
610,2016,80,English exam
3335,2016,86,English exam
1266,2015,83,English exam
1266,2015,68,English exam
1300,2016,89,English exam
2828,2016,85,English exam
2828,2016,65,English exam
230,2017,85,English exam
989,2016,83,English exam
1038,2014,88,English exam
1038,2015,59,Math exam
1038,2016,0,Math exam
3769,2015,55,English exam
3769,2015,61,English exam
3769,2015,46,English exam
3769,2016,86,English exam
3769,2016,55,English exam
1459,2015,91,English exam
1459,2015,51,Math exam
551,2016,74,English exam
739,2014,93,Math exam
739,2015,92,English exam
2112,2015,90,English exam
1778,2013,73,English exam
1778,2013,68,English exam
1778,2014,84,English exam
1778,2014,75,English exam
1778,2015,49,Math exam
3482,2015,83,English exam
2242,2013,79,Math exam
2242,2014,75,English exam
3324,2016,65,English exam
3324,2016,66,English exam
804,2017,85,English exam
3178,2015,83,English exam
575,2015,51,English exam
575,2015,79,English exam
2578,2014,82,English exam
2578,2015,55,English exam
2578,2015,33,Math exam
3066,2016,74,English exam
2888,2012,65,English exam
2888,2012,65,English exam
2888,2014,88,Math exam
2888,2015,90,English exam
2739,2015,91,English exam
1592,2015,72,English exam
1592,2015,55,English exam
2691,2015,95,English exam
2985,2016,89,English exam
724,2014,72,English exam
724,2014,55,English exam
724,2015,79,English exam
903,2014,97,Math exam
903,2015,94,English exam
1805,2013,85,English exam
1805,2013,77,English exam
1805,2015,94,Math exam
1107,2016,90,English exam
3048,2016,79,English exam
616,2014,92,Math exam
616,2015,93,English exam
857,2014,94,English exam
857,2015,92,Math exam
3877,2016,82,English exam
3935,2013,78,English exam
2605,2016,94,English exam
795,2015,67,Math exam
795,2016,94,English exam
811,2015,67,English exam
811,2015,40,English exam
3084,2015,76,English exam
1593,2017,90,English exam
1585,2014,97,English exam
1958,2015,90,Math exam
1958,2016,89,English exam
2451,2016,86,English exam
3160,2015,79,English exam
3160,2015,74,English exam
3041,2015,37,English exam
3041,2015,61,English exam
3041,2016,55,English exam
3041,2016,42,English exam
2472,2016,86,English exam
644,2015,80,English exam
644,2016,83,English exam
1367,2016,87,English exam
2682,2016,86,English exam
1437,2014,78,English exam
1315,2014,95,English exam
1315,2015,66,Math exam
875,2015,74,English exam
875,2016,69,English exam
875,2017,81,English exam
2208,2014,74,English exam
2208,2015,60,Math exam
2208,2015,26,Math exam
2208,2016,60,Math exam
850,2014,56,English exam
850,2014,65,English exam
850,2014,71,English exam
850,2015,76,English exam
850,2015,55,English exam
850,2015,44,Math exam
1254,2014,65,Math exam
1254,2015,93,English exam
907,2015,78,English exam
1176,2017,85,English exam
3770,2014,62,English exam
3770,2015,81,English exam
3770,2015,68,English exam
3550,2015,99,Math exam
3550,2016,96,English exam
3609,2015,93,English exam
3609,2015,81,Math exam
3808,2016,94,English exam
2051,2015,90,English exam
2051,2015,90,English exam
1600,2015,88,English exam
191,2014,91,English exam
1886,2015,86,English exam
1519,2014,91,English exam
1519,2014,96,Math exam
2333,2014,95,English exam
2333,2014,87,English exam
2333,2015,82,Math exam
3602,2015,91,English exam
3903,2016,96,English exam
2219,2016,52,English exam
2219,2016,72,English exam
2219,2016,42,English exam
1256,2015,88,English exam
3023,2016,97,English exam
1671,2015,90,English exam
